Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA_E,ISA_E_pred,Erro
2013,2,0.0013980210259406153,0.0013792503468805577,0.001513427260594313,-0.0011905060441339413,102.49317207819101,98.04232497267127,2.6530739679229454
2013,3,0.001380890101500281,0.0013808489344845363,0.0014944549269271471,-0.001138201174103275,102.38844775097482,98.92754649451817,1.9028384685425628
2013,4,0.0013657653327108085,0.0013844220094418498,0.0014780762636323348,-0.0010886667648663763,102.26716313365645,99.58515713474773,3.073379300824812
2013,5,0.0013525254084982175,0.001389602541253092,0.0014638827473711,-0.0010416201971085103,102.1288907414654,100.34627925850441,2.08508332875487
2013,6,0.0013400769704968029,0.0013943944507749158,0.001450102934595682,-0.0009964762395763692,102.02378539913582,99.97949696777528,2.831121699784473
2013,7,0.001335394387169446,0.0014032040773111186,0.0014383964255570876,-0.0009467705319996667,101.86696564986792,100.48464660446055,2.401077965421838
2013,8,0.001334711309432933,0.0014127287562298871,0.001423586672605442,-0.0008871888794015732,101.50405437326981,98.88730806408485,3.8792275037602186
2013,9,0.0013333109460716144,0.001416062770907547,0.001404150595319432,-0.0008285935109924005,101.05854318606194,99.90804245096597,1.7961988859398998
2013,10,0.0013312393829559232,0.0014119053407587224,0.0013820719838707174,-0.0007813009664653048,100.56581319598094,99.77804449653553,1.6154314252045248
2013,11,0.0013294974981666397,0.0014003696585544933,0.0013631606099661143,-0.0007527545602246631,99.83001496541932,99.70008465140224,0.24607283120630272
2013,12,0.001326523792933976,0.0013844177254688356,0.0013516789991451293,-0.000751979416145492,99.03370205091022,97.92059601841113,2.1100684746954284
2014,1,0.0013214407712761017,0.001366390021617168,0.0013459398492460604,-0.000775573230964536,98.31005120219943,96.36154263970035,1.6136384546935196
2014,2,0.0013167168236549792,0.0013497681920562172,0.0013509365446708731,-0.000816318569525787,97.52997176989766,95.45634284072466,1.7477029840010452
2014,3,0.0013195222362069486,0.0013429191019730528,0.0013720963965430939,-0.0008653629018703461,96.5391711255551,95.0882182959171,1.4580183537148892
2014,4,0.001309247522645525,0.0013426015341854655,0.0013873514916513318,-0.0008962001183642974,95.42803513223724,94.05706340691715,1.550342402187109
2014,5,0.0012742928267377327,0.0013551835237607126,0.001366434513574096,-0.0011354617252811916,94.09767550466493,93.94625910387715,0.7836043089787695
2014,6,0.0017019530844571739,0.0021725010240183596,0.0025441822460136316,-0.0016977778406416092,92.5565421492932,90.51731308353348,1.1260012843612912
2014,7,0.0029712621287685797,0.0029064312461557973,0.00311055217157388,-0.002041443964152965,91.03239721274349,89.6957894764224,0.8591334985133356
2014,8,0.003436598375246121,0.00350026816827206,0.0036235739987870107,-0.0023870597795964126,89.71274295127792,89.04530373937023,0.5562067367752582
2014,9,0.004832667408274881,0.004143241591586924,0.004077829256830142,-0.002930274664926242,88.5823441492223,89.22328657251929,0.48237786023584867
2014,10,0.004843768007245998,0.004830967237612592,0.004763656083158753,-0.003246967777510137,87.6355580850786,88.22260239169908,0.609985518305235
2014,11,0.0048548686062170705,0.004892108836694337,0.004769336394846553,-0.0031300228386897657,86.65866410541311,87.8979083435888,0.6537502022374092
2014,12,0.004865969205188087,0.00371272279133505,0.0036869770582862805,-0.0026801390939538115,85.42849049117002,87.18968572240838,1.0261562288344037
2015,1,0.003648471885413731,0.003200877166751072,0.003197776691090479,-0.002307040358752024,83.6852334596586,85.57842482867893,0.2040064815907288
2015,2,0.003105905187183194,0.002645565515245724,0.002658429814295672,-0.0019963026800060802,81.52390892456134,84.51190129460024,0.6668871690769376
2015,3,0.0020745791441195184,0.0014968820387693841,0.0015500911438878424,-0.0015888421529440485,79.2768690609702,79.40272604189082,0.4394931663919551
2015,4,0.0014456356483326922,0.001466476682042404,0.0015378985543893857,-0.0011725826208115638,77.0237610783917,76.93536490410416,0.6443410340206457
2015,5,0.0014135840619306532,0.0014496127793747755,0.0015257658200633112,-0.0011027411224670285,74.98255900145486,74.6312496821256,1.0247368928767882
2015,6,0.0014065131201331552,0.001450616297293794,0.0015257147984234205,-0.00108711254743054,73.34339632136628,73.41685977115701,0.9274007503745567
2015,7,0.0014060206211819624,0.0014614600624629419,0.0015275834415858366,-0.0010669542443430549,71.85592820344638,72.4361161615166,0.8577107812648757
2015,8,0.0014102197054510228,0.0014732142209211063,0.0015317802952091457,-0.0010572026832437304,70.45716562456725,71.46858301437906,1.330286412292102
2015,9,0.0014156296839158236,0.001484054413579275,0.0015384079154918367,-0.001057817846811127,69.30069099464032,69.63001996291977,0.2830662755787867
2015,10,0.0014250465421154963,0.0014988774610164976,0.0015511810507228988,-0.0010636035422043834,68.46458182932275,69.09961860775387,0.417415831950945
2015,11,0.0014355421963149306,0.0015099417365239645,0.0015654704810176224,-0.0010795258500348097,68.07671397784321,69.42989067321876,1.6076823190824743
2015,12,0.0014374734173530721,0.0015058851443419331,0.0015679008665058407,-0.0010969487521973692,68.02114827166925,69.02067105745002,0.8112245981620922
2016,1,0.0014317969735745863,0.0014902274900524736,0.0015584194830318334,-0.0011076456060844443,68.31085365428272,69.11986223700298,0.9069767844553968
2016,2,0.0014219600526734328,0.001468762988591668,0.0015418973272324182,-0.0011064606968826261,68.72616169377397,69.20579817659188,0.43474235544333945
2016,3,0.0014078434097411195,0.0014468687035522562,0.0015204354428694248,-0.001093132091906314,69.22041011783166,70.47807659073978,1.2462385330167105
2016,4,0.0013956674329154116,0.0014271365406354132,0.0014990041769763764,-0.001075361060760103,69.93774553651679,71.68274216244913,1.211614457453383
2016,5,0.0013842294192907422,0.0014103105409155902,0.001475940588372406,-0.0010484645003939225,70.92514870873683,72.72316973700315,0.9596042737197339
2016,6,0.001378047278468737,0.001404976575295128,0.0014605532419835958,-0.0010127768245377304,72.03973029374254,73.0870020826676,2.1153434284893273
2016,7,0.0013797213015197508,0.0014125016755050367,0.0014571425848228065,-0.000983244320344134,73.10023425952765,73.49586216480606,0.5594825339554215
2016,8,0.0013800314722863822,0.001419281153850007,0.0014539900121357558,-0.000957705678664173,73.89949286635357,73.72016837129962,0.19961974199861887
2016,9,0.001373852046725953,0.0014205591657952198,0.0014463533068207275,-0.0009320364193817911,74.31328547592693,74.09558825401673,0.35142324568109135
2016,10,0.0013608513485511428,0.0014122218526506627,0.0014306513343431324,-0.000907004888597123,74.34223229791714,75.2231449948607,1.131892463931116
2016,11,0.001342010276768956,0.0013950738979777392,0.0014094065562432665,-0.0008865639630122835,74.36273012878375,77.77371918266591,0.7919898812567054
2016,12,0.0013245865159226056,0.0013777322020695744,0.0013904531210540737,-0.0008732124744802982,74.58230761680721,78.86745277474867,1.3499027635705008
2017,1,0.0013125636656656251,0.0013628540387216968,0.0013758472018212983,-0.0008597939570577036,75.09817089445076,76.36628653207586,1.3220085257517742
2017,2,0.0013091562607748946,0.0013586333398295579,0.0013671670407226686,-0.0008324823082858768,75.97067765561536,78.67837839106134,1.917207020229524
2017,3,0.0013136998101595711,0.0013713390585036733,0.0013668294823917682,-0.0007991314972339844,77.25381992105527,78.4531046545622,1.313419909910765
2017,4,0.0013235303133221107,0.00138981933721368,0.0013746792181546959,-0.000783633331753268,78.56090025193525,81.3763881264272,1.6988012422202037
2017,5,0.001338583938274607,0.0014122715063107955,0.001392023920283602,-0.0007836732189492765,79.72811883632338,82.28458189510404,0.9827839907797985
2017,6,0.00135300164135754,0.0014298749435317937,0.0014117397520276905,-0.0007951068272176736,80.78165081512496,81.87544948639075,0.3618185605329802
2017,7,0.0013595628701696435,0.0014375046253139235,0.0014235008825412118,-0.000813732976035295,81.83744598278057,82.48730749485291,0.2833492835630839
2017,8,0.001358597177894386,0.0014366048530119796,0.001427374519583303,-0.00084106255804326,82.99235104751476,82.78530619788083,0.344659108995768
2017,9,0.0013529678833092062,0.0014318332972622823,0.0014193111716724943,-0.0008434504254189113,84.20305477145605,83.60142948056712,0.28365840617020177
2017,10,0.0013490804100950015,0.0014321559599318665,0.0014010765945876441,-0.0008000434256263898,85.39252636275508,84.55258263617552,0.7041020264982641
2017,11,0.0013461262158861202,0.001433967728762139,0.001377636295250612,-0.0007441027207478445,86.50090787915221,86.86309482350556,0.32564353442452587
2017,12,0.0013424058910110573,0.0014327864059623966,0.0013540610447856755,-0.0006969386590238912,87.44203183256495,87.41351615421405,0.3377475483262714
2018,1,0.0013391112385259074,0.0014271971701445751,0.0013342468166599275,-0.0006614467011066344,88.22415541299628,87.97593074233673,0.7686600670083735
2018,2,0.0013361756263366592,0.001412794331520578,0.0013210985723752801,-0.0006510843201539304,88.92573990824103,88.79669417445595,0.6753901680235604
2018,3,0.0013358363831574404,0.0013931888381205353,0.0013194708042116392,-0.0006802690759431803,89.4928943071827,88.34175981890331,2.198896652225663
2018,4,0.0013417418852725903,0.0013763885754204228,0.0013318146817536455,-0.0007516871334246113,89.83596334852494,89.3342964210707,1.0649068795317571
2018,5,0.0013480811124169571,0.0013614333112622833,0.0013436412900850437,-0.0008174307842278316,89.98416828753938,89.81154075710262,0.6009849568100463
2018,6,0.0013528420358454038,0.001351668260448451,0.0013525514209604464,-0.0008652923273819519,89.89462415281058,90.32896188686732,0.895864854384139
2018,7,0.0013630317210475387,0.0013577389995353493,0.0013660220566725462,-0.0008970118533885005,89.62319388903056,89.3581724218972,1.5501980080882178
2018,8,0.0013763482537487177,0.0013768326438538658,0.0013768132062843914,-0.0008946007661327378,89.35794626074761,87.45134722927776,0.81060196482565
2018,9,0.0013862746030170986,0.0013938464683887766,0.0013773924962492375,-0.0008630666739585345,89.29563883881958,87.01626038815027,0.8973150457236289
2018,10,0.0013874543670618087,0.0014018200041131417,0.0013689494209081366,-0.0008205998241653267,89.34115345127802,87.37376908649205,1.621483176688599
2018,11,0.0013841950617514344,0.0014103128402164883,0.0013600206925377409,-0.0007737238810780641,89.52338965626267,88.70792595593599,1.237502927959141
2018,12,0.0013864988069195786,0.0014329419891778723,0.0013601403690045057,-0.0007220136750700417,89.90057811271521,89.82226210869162,0.4458223560987459
2019,1,0.0013908040680475678,0.001463276332502547,0.001358686599176535,-0.0006523357256143047,90.26734475438397,90.52154886107343,0.18474245016423937
2019,2,0.0013913567956193437,0.0014850191828959544,0.001354957381886659,-0.0005921002594816124,90.46282593490574,90.60301378828747,0.3273506009436329
2019,3,0.001394862282836339,0.00150557811405771,0.001358890369955223,-0.0005581827660047947,90.52305598483863,90.60855788231515,0.17566551473376557
2019,4,0.001402545127888869,0.0015310608400954631,0.0013680087997366005,-0.0005328102331812676,90.50645234592677,90.87802463472477,0.2337199909173245
2019,5,0.0014127298436957991,0.001552290905603959,0.001376100909106143,-0.0005152154788628144,90.49436542523141,90.90550954848625,0.21589015096008707
2019,6,0.0014230844873792357,0.0015581553620934207,0.001385479924010577,-0.000528488637848571,90.6151052471013,90.95098234480189,0.1784449962923587
2019,7,0.0014349634057456173,0.001551449841293781,0.0013984526484134693,-0.0005691308684075832,90.85418789606318,91.25299582689664,0.23080711973485044
2019,8,0.0014438384196576938,0.001544238314352275,0.001408038839445644,-0.0006064801413844408,91.23032041889658,91.27384100258443,0.2789791684597115
2019,9,0.0014456199953967576,0.001532958417182225,0.0014082253540855915,-0.000630124136232682,91.67962491710136,91.40111809569188,0.2710075147528161
2019,10,0.0014424655740164706,0.0015149294870117486,0.001401956203952163,-0.0006493775803164663,92.15122481663668,91.26468031760706,0.8399962845669526
2019,11,0.001433558728804961,0.0014915570683854693,0.00139246651333804,-0.0006726385171028798,92.56604904042129,91.52477440471769,0.8143056214481333
2019,12,0.0014150238662070883,0.001464355434870179,0.0013779097886700345,-0.00069527644181355,92.93660774553159,91.80042362224077,0.741757902718047
2020,1,0.0013953226468747383,0.0014423570389847317,0.0013683355752550934,-0.0007256103835141349,93.24304018528707,91.45912267277063,1.0165403623447322
2020,2,0.0013834438743950928,0.0014296584244311513,0.001375545810150779,-0.0007734277815792266,93.24006589260861,90.47231445491826,0.7685189426628322
2020,3,0.0013771170277909585,0.0014199114047872944,0.0013893823959869975,-0.0008273503347123396,84.58280842397261,84.18531481331667,0.31512124426327326
2020,4,0.0013710386964574045,0.0014110486243548578,0.0013982178865559534,-0.0008682824455741267,81.7950224789641,79.28711339569729,1.2047990675668825
2020,5,0.0013673604425658201,0.0014077760827452307,0.0014019767812851964,-0.0008811562171538658,65.45403047825842,69.98916874942778,1.5843546669658901
2020,6,0.0013728668163244181,0.0014164439390465466,0.0014050969700287145,-0.0008629887574936814,72.66527563414209,75.43393045415051,1.970707596372084
2020,7,0.0013827188832520577,0.0014277568881942257,0.001398826492715358,-0.0008158639214921516,79.51982623184506,81.6053263528275,2.2855496928166876
2020,8,0.0013911678258117853,0.0014391524275835358,0.0013840821021856207,-0.0007541906665573829,86.29103552473401,89.31730509884805,2.335346414665453
2020,9,0.0014068783645934278,0.0014790786968865099,0.0013888057770292852,-0.0006870092021945854,93.01525961672085,92.14434509547563,0.7626573841351916
2020,10,0.0014337251997899945,0.001565184856487559,0.002024437492942713,-0.0013403917333103098,92.7814894650584,89.87560876496286,1.908410488406406
2020,11,0.0027292620764594842,0.003463843565327842,0.0035186836936782146,-0.0019314468468703374,93.45420127457425,92.30848624763507,0.5421822687063862
2020,12,0.003909774675321687,0.0044643789624631575,0.004363745363095967,-0.002367450657636118,94.56543811426589,92.37971333438422,0.535084235829928
2021,1,0.004852720839485085,0.005332319495594591,0.005248113797344609,-0.0028616734497903078,95.55794864083009,93.6237750221579,0.22449487571197033
2021,2,0.0059182417695816635,0.0062380892897331616,0.006154971862312157,-0.0033920804392623227,96.46832268251177,95.0522952279833,0.6415732837841742
2021,3,0.0069896564513036805,0.0070994339345306755,0.0070264140074498835,-0.004003577773319665,,94.58796609212963,0.7307458447470229
2021,4,0.0080653805136176,0.007919471139739424,0.007872550564791976,-0.004641595843365671,,94.47779850630182,0.5860695196303449
2021,5,0.009143678945288692,0.008700666890300359,0.008701516950579793,-0.005295034448035681,,94.4019833898966,0.2865338270345301
